10224712,66222905
10224712,2379228428
10224712,43111143
10224712,2245759994
10224712,2251623492
10224712,5766882
10224712,29678151
10224712,4939401
10224712,216495584
10224712,7798232
10224712,38948774
10224712,250211424
10224712,64759160
10224712,12413032
10224712,6312312
10224712,45982162
10224712,1117102549
10224712,3283901
10224712,460451827
10224712,6603532
10224712,3425836427
10224712,14576426
10224712,7038422
10224712,324106578
10224712,355535460
10224712,85894308
10224712,1586645468
10224712,19589928
10224712,14661820
10224712,255677210
10224712,14409265
10224712,1433011
10224712,18897186
10224712,15271658
10224712,15155633
10224712,2401954177
10224712,7515592
10224712,14474225
10224712,42872292
10224712,8722
10224712,14261812
10224712,14985337
10224712,11369702
10224712,22738113
10224712,84820862
10224712,28262754
10224712,15266205
10224712,593900537
10224712,31987257
10224712,2468191135
10224712,36093693
10224712,1010711
10224712,191937525
10224712,806271169
10224712,14938432
10224712,1649344584
10224712,22660934
10224712,3352184554
10224712,38205414
10224712,2338103157
10224712,2830384869
10224712,2834853783
10224712,32479757
10224712,14669979
10224712,19803925
10224712,16120736
10224712,21805551
10224712,1240466215
10224712,1385638159
10224712,20835299
10224712,162337124
10224712,180505807
10224712,237004045
10224712,14375091
10224712,21271771
10224712,2822207586
10224712,14090731
10224712,3352923131
10224712,18629321
10224712,5971922
10224712,32909787
10224712,8971
10224712,1147656619
10224712,13298072
10224712,34743251
10224712,218698492
10224712,25272247
10224712,40653789
10224712,8210502
10224712,19073332
10224712,431462979
10224712,2862845187
10224712,50090898
10224712,63359297
10224712,2164998043
10224712,14489860
10224712,102116346
10224712,16200057
10224712,1724401
